Instance,Plan,N_cust,K_routes,Travel_km,Fixed_cost,none_rec,none_TBC,none_S,none_HO,none_fail,v1_end_rec,v1_end_TBC,v1_end_S,v1_end_HO,v1_end_fail,v1_end_saving,v1_end_gap,v1_myo_rec,v1_myo_TBC,v1_myo_S,v1_myo_HO,v1_myo_fail,v1_myo_saving,v1_myo_gap,fb_tau_rec,fb_tau_TBC,fb_tau_S,fb_tau_HO,fb_tau_fail,fb_tau_saving,fb_tau_gap,pi1_rec,pi1_TBC,pi1_S,pi1_HO,pi1_fail,pi1_saving,pi1_gap,pi2_rec,pi2_TBC,pi2_S,pi2_HO,pi2_fail,pi2_saving,pi2_gap,pi3_rec,pi3_TBC,pi3_S,pi3_HO,pi3_fail,pi3_saving,pi3_gap,rollout_rec,rollout_TBC,rollout_S,rollout_HO,rollout_fail,rollout_saving,rollout_gap,restock_rec,restock_TBC,restock_S,restock_HO,restock_fail,restock_saving,restock_gap,v2_lsm_rec,v2_lsm_TBC,v2_lsm_S,v2_lsm_HO,v2_lsm_fail,v2_lsm_saving,v2_lsm_gap,v2_act_rec,v2_act_TBC,v2_act_S,v2_act_HO,v2_act_fail,v2_act_saving,v2_act_gap,dp_n_rec,dp_n_TBC,dp_n_S,dp_n_HO,dp_n_fail,dp_n_saving,dp_n_gap,dp_xl_rec,dp_xl_TBC,dp_xl_S,dp_xl_HO,dp_xl_fail,dp_xl_saving,dp_xl_gap,oracle_rec,oracle_TBC,oracle_S,oracle_HO,oracle_fail,oracle_saving,solve_s,eval_s
CON8-1,Cui,50,14,930.74,583.07,27.3,610.38,0,0.0,0.0336,24.5,607.57,2,0.0184,0.0196,10.27,74.64,25.33,608.4,2,0.0226,0.0179,7.22,82.17,24.5,607.57,2,0.0184,0.0196,10.27,74.64,24.88,607.95,2,0.0154,0.0219,8.88,78.08,25.46,608.53,1,0.0073,0.0272,6.75,83.33,25.5,608.57,1,0.0074,0.0272,6.61,83.67,25.06,608.14,2,0.021,0.0187,8.21,79.74,18.59,601.66,3,0.0334,0.0171,31.91,21.2,24.35,607.42,2,0.0169,0.0205,10.82,73.28,16.69,599.76,0,0.0,0.0125,38.88,3.97,25.99,609.07,1,0.0112,0.0257,4.79,88.17,23.75,606.83,2,0.0187,0.0187,13.0,67.89,16.25,599.32,3,0.0313,0.0024,40.49,0.0,1.7
CON8-1,MDRO,50,17,1154.56,710.46,5.14,715.6,0,0.0,0.0052,5.09,715.54,0,0.003,0.0034,1.11,97.35,5.07,715.52,0,0.0031,0.0033,1.49,96.45,5.09,715.54,0,0.003,0.0034,1.11,97.35,4.78,715.24,0,0.0019,0.0037,7.05,83.19,4.96,715.42,0,0.0011,0.0044,3.46,91.75,4.98,715.44,0,0.0014,0.0042,3.06,92.69,5.05,715.5,0,0.003,0.0033,1.89,95.5,3.39,713.85,1,0.0084,0.0023,34.02,18.89,4.97,715.42,0,0.0027,0.0035,3.38,91.94,3.01,713.47,0,0.0,0.002,41.47,1.12,5.14,715.6,0,0.0,0.0052,0.0,100.0,4.69,715.14,0,0.002,0.0036,8.88,78.83,2.99,713.44,0,0.0051,0.0,41.94,0.0,1.7
CON3-9,Det,50,4,590.64,199.06,62.49,261.55,0,0.0,0.1919,43.46,242.53,3,0.159,0.0483,30.45,40.49,52.98,252.04,3,0.2696,0.0095,15.22,70.26,42.7,241.76,3,0.1665,0.0414,31.67,38.09,53.58,252.64,3,0.2149,0.0499,14.26,72.12,45.16,244.22,2,0.1527,0.0606,27.73,45.79,52.09,251.16,2,0.0971,0.1021,16.64,67.48,47.38,246.45,3,0.2395,0.013,24.17,52.75,50.73,249.8,2,0.1618,0.1047,18.81,63.23,40.25,239.31,3,0.1735,0.0344,35.59,30.43,38.65,237.71,2,0.1397,0.0361,38.15,25.44,40.69,239.76,3,0.1714,0.037,34.88,31.82,39.51,238.57,3,0.1795,0.0288,36.78,28.11,30.52,229.58,3,0.1919,0.0,51.16,0.0,1.8
CON3-9,SAA,50,5,653.43,240.34,9.02,249.37,0,0.0,0.0315,6.75,247.09,1,0.0316,0.0046,25.22,43.92,10.46,250.81,2,0.0538,0.0019,-15.97,135.52,6.75,247.09,1,0.0316,0.0046,25.22,43.92,7.32,247.66,1,0.0201,0.014,18.92,57.94,6.89,247.23,1,0.0203,0.0127,23.67,47.37,7.13,247.47,1,0.0196,0.0137,21.0,53.29,8.11,248.46,2,0.0418,0.0025,10.09,77.57,3.86,244.2,2,0.0414,0.006,57.22,-27.25,6.21,246.55,1,0.0294,0.005,31.16,30.71,2.96,243.3,0,0.0,0.003,67.23,-49.5,7.24,247.58,1,0.03,0.008,19.79,56.0,6.11,246.46,1,0.0287,0.0052,32.25,28.28,4.97,245.31,1,0.0315,0.0,44.97,0.0,1.8
CON3-9,WDRO,50,6,669.82,276.98,2.2,279.18,0,0.0,0.0064,1.96,278.94,0,0.0066,0.0015,10.73,75.05,2.27,279.25,0,0.0085,0.0011,-3.4,107.9,1.96,278.94,0,0.0066,0.0015,10.73,75.05,1.87,278.85,0,0.0028,0.0037,15.08,64.93,1.85,278.83,0,0.0028,0.0038,15.95,62.91,1.99,278.98,0,0.0032,0.0039,9.26,78.46,1.91,278.9,0,0.0067,0.0013,12.85,70.11,1.31,278.29,0,0.0078,0.0022,40.57,5.66,1.66,278.65,0,0.0048,0.002,24.26,43.59,0.9,277.88,0,0.0,0.0013,58.94,-37.08,2.2,279.18,0,0.0,0.0064,0.0,100.0,1.82,278.81,0,0.0061,0.0017,16.98,60.5,1.25,278.23,0,0.0064,0.0,43.0,0.0,1.7
CON3-9,Gounaris,50,5,647.5,239.75,10.7,250.45,0,0.0,0.0375,8.09,247.84,2,0.0386,0.0049,24.38,45.59,12.93,252.68,3,0.0674,0.0012,-20.87,146.58,8.1,247.85,2,0.0385,0.005,24.27,45.81,8.54,248.29,1,0.0253,0.0155,20.22,54.87,7.83,247.58,1,0.0284,0.0113,26.87,40.02,7.83,247.58,1,0.0282,0.0113,26.86,40.04,9.68,249.43,2,0.0515,0.0019,9.58,78.62,4.51,244.26,2,0.0563,0.0059,57.82,-29.07,7.23,246.98,2,0.0345,0.0057,32.42,27.63,3.45,243.2,0,0.0,0.0038,67.71,-51.15,8.02,247.77,2,0.0383,0.0058,25.08,44.02,7.11,246.86,1,0.0341,0.0056,33.54,25.14,5.91,245.66,2,0.0375,0.0,44.8,0.0,1.8
CON3-9,Cui,50,5,632.64,238.26,10.54,248.8,0,0.0,0.0343,8.12,246.39,1,0.0285,0.0095,22.94,50.15,11.46,249.72,2,0.0546,0.0013,-8.7,118.91,7.96,246.22,1,0.0291,0.0085,24.48,46.8,8.75,247.02,1,0.0237,0.0151,16.93,63.22,8.21,246.47,1,0.0254,0.0126,22.14,51.89,9.21,247.48,1,0.0199,0.0183,12.59,72.65,8.9,247.17,2,0.0426,0.0027,15.51,66.29,6.11,244.38,2,0.0523,0.0081,42.0,8.73,7.32,245.58,1,0.033,0.0056,30.53,33.65,4.54,242.8,0,0.0,0.0055,56.95,-23.77,8.6,246.86,2,0.0396,0.0052,18.43,59.95,7.13,245.4,1,0.0324,0.0051,32.32,29.76,5.69,243.95,1,0.0343,0.0,46.02,0.0,1.8
CON3-9,MDRO,50,6,658.26,275.83,2.88,278.71,0,0.0,0.0082,2.59,278.41,0,0.0097,0.0013,10.28,77.24,3.11,278.94,0,0.0126,0.0005,-7.8,117.26,2.59,278.41,0,0.0097,0.0013,10.28,77.24,2.5,278.32,0,0.0054,0.004,13.45,70.24,2.29,278.11,0,0.0039,0.0044,20.7,54.19,2.58,278.41,0,0.0022,0.0061,10.39,77.0,2.64,278.47,0,0.0106,0.0008,8.32,81.58,1.42,277.25,0,0.0082,0.0024,50.73,-12.29,2.17,278.0,0,0.0072,0.0021,24.7,45.31,1.1,276.93,0,0.0,0.001,61.79,-36.79,2.88,278.71,0,0.0,0.0082,0.0,100.0,2.05,277.88,0,0.0073,0.0018,28.85,36.13,1.58,277.41,0,0.0082,0.0,45.18,0.0,2.0
CON8-2,Det,50,9,715.17,386.52,242.72,629.24,0,0.0,0.4021,210.24,596.76,5,0.1912,0.2444,13.38,55.79,216.53,603.05,6,0.2909,0.1981,10.79,64.36,209.39,595.91,5,0.1959,0.2406,13.73,54.64,224.9,611.42,5,0.2459,0.2385,7.34,75.75,216.46,602.98,4,0.1669,0.2691,10.82,64.27,221.27,607.79,3,0.1287,0.2964,8.84,70.81,211.81,598.33,5,0.2603,0.2078,12.73,57.94,232.65,619.16,2,0.084,0.3621,4.15,86.29,207.86,594.38,5,0.2148,0.2282,14.36,52.56,204.04,590.56,4,0.1849,0.2235,15.93,47.36,208.22,594.74,5,0.2252,0.2234,14.21,53.05,207.58,594.1,5,0.2387,0.2149,14.48,52.18,169.24,555.76,6,0.265,0.1371,30.27,0.0,1.8
CON8-2,SAA,50,14,930.63,583.06,22.97,606.03,0,0.0,0.0283,19.78,602.85,2,0.0191,0.0132,13.87,66.63,20.15,603.21,2,0.0215,0.0122,12.3,70.41,19.78,602.85,2,0.0191,0.0132,13.87,66.63,20.08,603.14,1,0.0131,0.0171,12.59,69.71,20.66,603.72,1,0.0105,0.0194,10.07,75.78,20.38,603.45,1,0.0109,0.0188,11.26,72.9,20.11,603.17,2,0.0212,0.0124,12.48,69.99,13.47,596.53,3,0.0406,0.0099,41.38,0.46,19.63,602.7,1,0.0181,0.0138,14.53,65.04,12.29,595.35,0,0.0,0.0088,46.51,-11.88,20.89,603.95,1,0.0127,0.0184,9.08,78.15,19.05,602.12,2,0.0184,0.0129,17.06,58.97,13.42,596.48,2,0.0276,0.0008,41.57,0.0,1.7
CON8-2,WDRO,50,16,1064.51,666.45,6.71,673.16,0,0.0,0.0075,6.14,672.59,0,0.0041,0.0045,8.55,79.77,6.17,672.62,0,0.0039,0.0046,7.99,81.11,6.15,672.61,0,0.0039,0.0046,8.28,80.42,6.48,672.93,0,0.0011,0.0066,3.41,91.93,6.42,672.88,0,0.0014,0.0064,4.25,89.95,6.44,672.89,0,0.0011,0.0066,4.02,90.5,6.14,672.59,0,0.0037,0.0047,8.44,80.03,4.48,670.93,1,0.0076,0.0039,33.23,21.41,6.07,672.52,0,0.0035,0.0048,9.49,77.56,4.15,670.6,0,0.0,0.0032,38.16,9.73,6.71,673.16,0,0.0,0.0075,0.0,100.0,6.35,672.81,0,0.0029,0.0054,5.29,87.49,3.87,670.32,0,0.0075,0.0,42.28,0.0,1.6
CON8-2,Gounaris,50,14,910.34,581.03,25.96,606.99,0,0.0,0.0317,22.32,603.36,2,0.0192,0.0161,14.0,67.87,22.25,603.28,2,0.0224,0.0141,14.3,67.2,22.32,603.36,2,0.0192,0.0161,14.0,67.87,23.06,604.1,1,0.012,0.0212,11.15,74.41,22.66,603.7,1,0.0138,0.0198,12.7,70.85,22.78,603.81,1,0.0133,0.0202,12.25,71.89,22.21,603.25,2,0.022,0.0143,14.43,66.89,15.92,596.95,3,0.0351,0.0134,38.68,11.25,22.1,603.13,2,0.0188,0.0163,14.86,65.89,14.26,595.3,0,0.0,0.0098,45.06,-3.39,22.84,603.87,2,0.018,0.0175,12.03,72.4,21.63,602.67,2,0.0205,0.0147,16.66,61.78,14.65,595.68,3,0.0317,0.0,43.58,0.0,1.7
CON8-2,Cui,50,13,865.58,541.56,32.6,574.16,0,0.0,0.0428,28.06,569.62,3,0.0292,0.0201,13.94,66.36,28.97,570.53,3,0.0345,0.0181,11.15,73.09,28.07,569.63,3,0.0292,0.0202,13.9,66.44,29.5,571.06,2,0.0174,0.0288,9.52,77.03,29.49,571.05,1,0.0141,0.0307,9.56,76.94,29.69,571.25,1,0.0123,0.0318,8.94,78.43,28.47,570.03,3,0.0326,0.0187,12.68,69.39,21.48,563.04,4,0.061,0.0178,34.13,17.63,27.8,569.36,2,0.0282,0.0207,14.73,64.45,18.83,560.38,0,0.0027,0.0136,42.26,-2.0,30.0,571.56,2,0.027,0.0241,7.98,80.75,27.3,568.86,2,0.0275,0.0203,16.27,60.73,19.1,560.65,4,0.04,0.0028,41.43,0.0,1.8
CON8-2,MDRO,50,16,1073.47,667.35,5.75,673.1,0,0.0,0.0063,5.1,672.44,0,0.0038,0.0034,11.4,72.56,5.12,672.47,0,0.0037,0.0035,10.96,73.63,5.11,672.45,0,0.0037,0.0034,11.22,72.99,5.49,672.84,0,0.0014,0.0052,4.48,89.22,5.4,672.75,0,0.0013,0.0052,6.04,85.45,5.43,672.78,0,0.0013,0.0052,5.59,86.54,5.1,672.44,0,0.0035,0.0036,11.37,72.62,3.94,671.29,0,0.0049,0.0036,31.45,24.31,5.06,672.41,0,0.0033,0.0037,12.02,71.08,3.5,670.84,0,0.0,0.0028,39.23,5.57,5.75,673.1,0,0.0,0.0063,0.0,100.0,5.21,672.55,0,0.003,0.004,9.48,77.19,3.36,670.71,0,0.0063,0.0,41.55,0.0,1.6
CON8-3,Det,50,10,824.69,432.47,271.68,704.15,0,0.0,0.392,225.63,658.1,6,0.2723,0.1714,16.95,47.74,231.85,664.32,6,0.3339,0.1442,14.66,54.8,224.55,657.02,6,0.2415,0.1885,17.35,46.51,240.86,673.33,6,0.3043,0.1776,11.35,65.02,237.35,669.82,5,0.2317,0.2136,12.64,61.04,232.68,665.15,5,0.2092,0.2174,14.36,55.74,228.33,660.8,6,0.307,0.1551,15.96,50.81,252.4,684.87,3,0.1069,0.3341,7.1,78.12,222.74,655.2,6,0.2702,0.1706,18.02,44.46,212.81,645.28,5,0.1951,0.1762,21.67,33.19,223.91,656.38,6,0.2692,0.1728,17.58,45.79,221.89,654.36,6,0.2672,0.171,18.33,43.5,183.56,616.03,7,0.2885,0.1036,32.44,0.0,1.9
CON8-3,SAA,50,15,1099.49,634.95,27.47,662.42,0,0.0,0.0319,24.34,659.29,2,0.0191,0.0171,11.39,72.9,25.26,660.21,2,0.0244,0.0148,8.03,80.9,24.34,659.29,2,0.0191,0.0171,11.39,72.9,25.22,660.17,1,0.0118,0.0223,8.2,80.51,24.76,659.71,1,0.0136,0.0208,9.87,76.52,24.67,659.62,1,0.0138,0.0206,10.19,75.76,24.37,659.32,2,0.021,0.016,11.28,73.17,16.51,651.46,4,0.0409,0.0132,39.88,5.15,23.96,658.91,2,0.0186,0.0171,12.77,69.62,14.24,649.19,0,0.0006,0.0087,48.16,-14.54,25.87,660.82,1,0.01,0.0243,5.84,86.11,23.69,658.64,2,0.0173,0.0176,13.76,67.29,15.92,650.87,3,0.0316,0.0003,42.05,0.0,1.7
CON8-3,WDRO,50,18,1184.13,748.41,5.44,753.85,0,0.0,0.0053,5.71,754.12,0,0.004,0.0032,-4.93,111.86,5.79,754.2,0,0.0039,0.0032,-6.43,115.46,5.72,754.13,0,0.004,0.0032,-5.14,112.36,5.26,753.68,0,0.0017,0.0042,3.25,92.18,5.26,753.67,0,0.0012,0.0044,3.33,91.99,5.26,753.67,0,0.0012,0.0044,3.29,92.08,5.8,754.21,0,0.0038,0.0034,-6.55,115.76,3.92,752.33,1,0.0072,0.0028,27.94,32.77,5.27,753.68,0,0.0028,0.0035,3.16,92.4,3.58,751.99,0,0.0,0.002,34.24,17.6,5.44,753.85,0,0.0,0.0053,0.0,100.0,5.28,753.7,0,0.0025,0.0037,2.85,93.15,3.18,751.59,0,0.0053,0.0,41.55,0.0,1.6
CON8-3,Gounaris,50,14,1025.82,592.58,44.31,636.9,0,0.0,0.0555,38.41,630.99,3,0.036,0.0273,13.32,68.52,40.21,632.79,4,0.0454,0.0234,9.26,78.12,38.36,630.94,3,0.0363,0.0271,13.45,68.22,39.94,632.52,3,0.0276,0.0339,9.88,76.65,39.07,631.66,2,0.0276,0.0331,11.83,72.05,39.32,631.9,3,0.029,0.0325,11.28,73.34,38.78,631.36,4,0.0378,0.0266,12.49,70.47,24.65,617.23,6,0.0772,0.0193,44.38,-4.88,38.19,630.77,3,0.0344,0.0281,13.83,67.33,22.15,614.74,0,0.0,0.0134,50.01,-18.18,39.34,631.93,3,0.0281,0.0331,11.22,73.49,37.67,630.25,3,0.0346,0.0274,14.99,64.58,25.56,618.15,5,0.0548,0.0007,42.31,0.0,1.8
CON8-3,Cui,50,14,1062.11,596.21,44.77,640.98,0,0.0,0.0556,39.26,635.47,3,0.0362,0.0277,12.32,70.71,39.92,636.14,4,0.0407,0.0258,10.82,74.25,39.27,635.48,3,0.0361,0.0278,12.3,70.75,40.45,636.66,2,0.0222,0.0373,9.65,77.05,39.56,635.77,3,0.0268,0.0338,11.64,72.31,40.46,636.68,2,0.0209,0.038,9.62,77.12,39.42,635.63,3,0.0374,0.0271,11.96,71.55,26.04,622.25,6,0.1048,0.0156,41.84,0.49,38.72,634.93,3,0.0349,0.028,13.52,67.84,21.73,617.94,0,0.0,0.0119,51.46,-22.41,39.43,635.64,3,0.0306,0.0314,11.94,71.6,38.21,634.42,3,0.0346,0.0278,14.65,65.15,25.95,622.16,5,0.0541,0.0015,42.04,0.0,1.8
CON8-3,MDRO,50,18,1213.71,751.37,5.83,757.2,0,0.0,0.0057,6.0,757.37,0,0.0046,0.003,-2.93,107.0,6.11,757.49,0,0.0046,0.0031,-4.95,111.85,6.0,757.37,0,0.0046,0.003,-2.93,107.0,5.57,756.94,0,0.0024,0.004,4.39,89.49,5.42,756.79,0,0.0019,0.0041,7.04,83.14,5.51,756.88,0,0.0018,0.0043,5.46,86.92,6.13,757.5,0,0.0044,0.0032,-5.13,112.28,3.82,755.19,1,0.0081,0.0026,34.48,17.45,5.65,757.03,0,0.0034,0.0035,2.95,92.94,3.98,755.35,0,0.0007,0.0022,31.71,24.08,5.83,757.2,0,0.0,0.0057,0.0,100.0,5.45,756.82,0,0.0028,0.0037,6.45,84.56,3.39,754.76,0,0.0056,0.0,41.77,0.0,1.8
CON8-4,Det,50,9,812.81,396.28,253.12,649.4,0,0.0,0.4046,199.94,596.22,7,0.3179,0.1472,21.01,49.29,206.82,603.1,8,0.4403,0.0892,18.29,55.85,199.6,595.88,7,0.3257,0.1423,21.15,48.96,220.56,616.84,7,0.3293,0.1756,12.86,68.95,208.92,605.2,6,0.2854,0.1817,17.46,57.85,210.17,606.45,6,0.2501,0.1994,16.97,59.04,202.5,598.78,8,0.4092,0.1008,20.0,51.73,242.11,638.39,2,0.0818,0.3638,4.35,89.5,197.38,593.66,7,0.3543,0.1248,22.02,46.84,192.21,588.49,5,0.2572,0.1416,24.07,41.91,198.92,595.2,7,0.3539,0.1277,21.41,48.31,196.54,592.82,7,0.3448,0.1287,22.35,46.04,148.25,544.53,8,0.3626,0.042,41.43,0.0,1.9
CON8-4,SAA,50,14,1001.63,590.16,22.33,612.49,0,0.0,0.0282,19.67,609.83,2,0.0156,0.0156,11.93,70.0,21.26,611.43,2,0.0238,0.0124,4.79,87.97,19.66,609.82,2,0.0156,0.0155,11.98,69.87,19.93,610.1,1,0.0128,0.0179,10.74,73.0,20.13,610.3,1,0.0098,0.0199,9.85,75.24,20.09,610.25,1,0.0101,0.0195,10.05,74.73,20.14,610.3,2,0.0182,0.0144,9.84,75.27,12.25,602.41,4,0.0414,0.0089,45.15,-13.51,19.25,609.41,1,0.0153,0.0155,13.8,65.3,11.72,601.88,0,0.0,0.0081,47.53,-19.5,20.04,610.21,2,0.0148,0.0168,10.25,74.22,18.99,609.15,2,0.017,0.0143,14.96,62.38,13.45,603.61,3,0.0263,0.0019,39.77,0.0,1.7
CON8-4,WDRO,50,17,1113.87,706.39,3.19,709.57,0,0.0,0.0033,3.62,710.01,0,0.0024,0.0023,-13.66,132.4,3.47,709.85,0,0.0017,0.0025,-8.82,120.91,3.6,709.98,0,0.0023,0.0023,-12.96,130.73,3.18,709.56,0,0.0005,0.003,0.26,99.39,3.17,709.55,0,0.0001,0.0032,0.56,98.68,3.17,709.55,0,0.0001,0.0032,0.56,98.68,3.37,709.75,0,0.0015,0.0026,-5.72,113.57,2.62,709.01,1,0.0061,0.002,17.72,57.98,3.22,709.6,0,0.0013,0.0026,-0.95,102.26,2.5,708.89,0,0.0002,0.0017,21.36,49.33,3.19,709.57,0,0.0,0.0033,0.0,100.0,3.21,709.6,0,0.0006,0.003,-0.89,102.11,1.84,708.23,0,0.0033,0.0,42.16,0.0,1.6
CON8-4,Gounaris,50,14,993.36,589.34,22.65,611.98,0,0.0,0.0288,20.23,609.57,2,0.0179,0.0151,10.65,75.19,20.91,610.25,2,0.022,0.0134,7.66,82.17,20.23,609.57,2,0.0179,0.0151,10.65,75.19,20.9,610.24,1,0.0123,0.0194,7.72,82.03,20.63,609.97,1,0.0104,0.0202,8.91,79.25,20.31,609.65,1,0.0113,0.0193,10.3,76.02,20.7,610.04,2,0.0213,0.0137,8.58,80.03,13.54,602.87,5,0.0489,0.0095,40.23,6.33,19.71,609.04,2,0.018,0.0147,12.99,69.75,12.17,601.5,0,0.0,0.0075,46.28,-7.76,20.53,609.87,2,0.0183,0.0156,9.34,78.25,19.63,608.97,2,0.0173,0.015,13.31,69.02,12.92,602.26,3,0.0285,0.0002,42.95,0.0,1.7
CON8-4,Cui,50,13,986.13,553.61,36.98,590.6,0,0.0,0.0491,32.19,585.8,3,0.0317,0.0242,12.97,69.65,34.22,587.83,4,0.0405,0.0213,7.47,82.52,32.16,585.77,3,0.0312,0.0244,13.04,69.48,33.37,586.98,2,0.0248,0.03,9.77,77.13,33.62,587.24,2,0.0185,0.0341,9.09,78.74,34.26,587.87,1,0.0156,0.0363,7.37,82.75,33.21,586.82,3,0.0364,0.0227,10.21,76.1,21.94,575.55,6,0.07,0.0179,40.69,4.8,31.8,585.41,3,0.0318,0.0241,14.02,67.2,19.16,572.78,0,0.0,0.0122,48.19,-12.75,32.65,586.26,3,0.0376,0.0218,11.72,72.58,31.72,585.33,2,0.0295,0.0253,14.24,66.69,21.18,574.79,5,0.0483,0.0008,42.74,0.0,1.7
CON8-4,MDRO,50,16,1098.85,669.89,5.4,675.29,0,0.0,0.006,5.44,675.32,0,0.0035,0.004,-0.62,101.48,5.65,675.53,0,0.0037,0.004,-4.52,110.74,5.45,675.33,0,0.0035,0.004,-0.82,101.95,5.27,675.15,0,0.0017,0.0049,2.5,94.07,5.33,675.22,0,0.0002,0.0058,1.25,97.03,5.32,675.21,0,0.0002,0.0058,1.45,96.57,5.4,675.29,0,0.0032,0.0041,-0.02,100.06,4.29,674.17,0,0.0052,0.004,20.63,51.02,5.33,675.22,0,0.0031,0.0042,1.32,96.87,4.06,673.94,0,0.0004,0.0035,24.85,41.01,5.4,675.29,0,0.0,0.006,0.0,100.0,5.15,675.03,0,0.0017,0.0048,4.72,88.79,3.13,673.01,0,0.006,0.0,42.12,0.0,2.0
CON8-5,Det,50,9,764.43,391.44,242.81,634.25,0,0.0,0.3913,192.42,583.86,6,0.2759,0.1593,20.75,43.19,197.13,588.58,7,0.3533,0.1238,18.81,48.5,192.33,583.77,6,0.288,0.1523,20.79,43.08,215.16,606.6,4,0.2216,0.2292,11.39,68.82,212.95,604.39,5,0.2107,0.2266,12.3,66.33,210.91,602.35,5,0.2001,0.2233,13.14,64.04,195.63,587.08,6,0.3271,0.1359,19.43,46.81,233.19,624.63,2,0.0585,0.3592,3.96,89.15,192.68,584.13,6,0.2778,0.1588,20.64,43.48,186.05,577.49,5,0.2322,0.1549,23.38,36.01,194.12,585.57,6,0.2771,0.1614,20.05,45.11,192.0,583.44,6,0.293,0.1491,20.93,42.71,154.12,545.56,7,0.3161,0.0752,36.53,0.0,1.9
CON8-5,SAA,50,14,1028.65,592.86,16.38,609.24,0,0.0,0.0204,15.35,608.21,1,0.0161,0.0097,6.28,85.37,15.92,608.79,2,0.019,0.0087,2.77,93.55,15.35,608.21,1,0.0161,0.0097,6.28,85.37,15.07,607.93,1,0.0095,0.0133,8.0,81.38,15.43,608.29,1,0.0065,0.0155,5.81,86.47,15.31,608.17,1,0.0046,0.0164,6.54,84.76,15.63,608.49,1,0.0176,0.0093,4.58,89.33,10.98,603.84,3,0.0265,0.0093,32.98,23.2,15.2,608.07,1,0.0153,0.01,7.17,83.29,10.63,603.49,0,0.0,0.0078,35.12,18.2,15.88,608.74,1,0.0046,0.0172,3.06,92.87,14.25,607.12,1,0.0109,0.0115,12.98,69.76,9.35,602.21,2,0.0204,0.0,42.94,0.0,1.7
CON8-5,WDRO,50,16,1147.76,674.78,5.12,679.9,0,0.0,0.0057,4.94,679.72,0,0.0041,0.0031,3.55,90.94,5.4,680.18,0,0.0046,0.0032,-5.47,113.95,4.94,679.72,0,0.0041,0.0031,3.55,90.94,4.82,679.6,0,0.002,0.0042,5.83,85.12,5.05,679.83,0,0.001,0.0051,1.3,96.67,5.03,679.8,0,0.0008,0.0051,1.84,95.31,5.15,679.92,0,0.0042,0.0032,-0.47,101.19,3.42,678.2,1,0.0088,0.0026,33.15,15.37,4.85,679.63,0,0.0034,0.0035,5.24,86.62,3.31,678.09,0,0.0,0.0023,35.34,9.79,5.12,679.9,0,0.0,0.0057,0.0,100.0,4.73,679.51,0,0.0028,0.0037,7.63,80.53,3.11,677.89,0,0.0053,0.0004,39.18,0.0,1.6
CON8-5,Gounaris,50,13,1053.86,560.39,28.46,588.85,0,0.0,0.0397,25.5,585.89,2,0.0265,0.0197,10.4,75.13,26.9,587.29,3,0.0333,0.0174,5.48,86.88,25.5,585.89,2,0.0265,0.0197,10.4,75.13,25.84,586.22,2,0.0192,0.0248,9.23,77.94,25.64,586.03,1,0.0145,0.0273,9.91,76.31,25.73,586.11,1,0.014,0.0276,9.61,77.01,26.09,586.48,3,0.0302,0.0184,8.34,80.06,18.7,579.08,4,0.0525,0.0182,34.32,17.93,25.17,585.55,2,0.0255,0.0201,11.58,72.32,16.63,577.02,0,0.0012,0.0146,41.56,0.6,26.25,586.63,2,0.022,0.0238,7.8,81.36,24.77,585.15,2,0.0246,0.0201,12.98,68.95,16.56,576.95,4,0.0396,0.0001,41.81,0.0,1.7
CON8-5,Cui,50,13,992.6,554.26,33.94,588.2,0,0.0,0.0453,29.45,583.71,3,0.0268,0.0238,13.22,66.8,31.02,585.28,3,0.0353,0.0205,8.62,78.36,29.45,583.71,3,0.0268,0.0238,13.22,66.8,30.42,584.68,2,0.0186,0.0297,10.37,73.96,32.16,586.42,1,0.0094,0.0376,5.26,86.78,32.56,586.82,1,0.0072,0.0393,4.07,89.79,30.17,584.43,3,0.0328,0.021,11.12,72.08,23.47,577.73,4,0.0483,0.0232,30.85,22.54,29.19,583.45,3,0.0278,0.023,14.01,64.82,21.12,575.38,0,0.001,0.0174,37.77,5.17,30.79,585.05,3,0.028,0.0249,9.28,76.7,28.89,583.15,2,0.0267,0.0234,14.88,62.64,20.42,574.68,4,0.0414,0.0038,39.83,0.0,1.7
CON8-5,MDRO,50,16,1175.46,677.55,4.71,682.25,0,0.0,0.0051,4.77,682.31,0,0.0036,0.0031,-1.29,103.28,5.0,682.54,0,0.0041,0.0029,-6.17,115.65,4.77,682.31,0,0.0036,0.0031,-1.29,103.28,4.65,682.2,0,0.0018,0.004,1.18,97.01,4.5,682.05,0,0.0007,0.0045,4.31,89.06,4.51,682.06,0,0.0006,0.0046,4.13,89.51,4.75,682.3,0,0.0035,0.0031,-0.95,102.41,3.27,680.81,1,0.0071,0.0025,30.58,22.41,4.58,682.12,0,0.0031,0.0032,2.81,92.86,2.88,680.43,0,0.0,0.0021,38.84,1.45,4.71,682.25,0,0.0,0.0051,0.0,100.0,4.37,681.92,0,0.0013,0.004,7.17,81.81,2.85,680.4,0,0.0047,0.0004,39.41,0.0,1.6
